Input_context,Input_title,Input_url,Answer_description
tell me about these computers,Early_digital_computer_characteristics,https://en.wikipedia.org/wiki/History_of_computing_hardware#Early_digital_computer_characteristics,"i found a table of early digital computer characteristics. Then Germany  person Zuse Z3 first operational of computer in may 194,Numeral system is a Binary floating point,then Computing mechanism is a Electro-mechanical,etc.,"
tell me about these computers,Early_digital_computer_characteristics,https://en.wikipedia.org/wiki/History_of_computing_hardware#Early_digital_computer_characteristics,"Inferring from this table, early digital computers of the 40s were quite diverse in their features. Numeral systems included decimal, binary, and binary floating point, and computing mechanisms were either electronic or electro-mechanical."
tell me about these districts,Alphabetical_listing,https://en.wikipedia.org/wiki/List_of_districts_of_Uttarakhand#Alphabetical_listing,"According to this table of Uttarakhand's districts, there is a total of twelve of them. Haridwar is the most populated at 1,927,029, Chamali has the largest area at 8,030 km^2, and Haridwar has the highest population density at 817 per km^2."
tell me about these districts,Alphabetical_listing,https://en.wikipedia.org/wiki/List_of_districts_of_Uttarakhand#Alphabetical_listing,I FOUND A  LISTINGS OF 8 COLUMNS OF LISTINGS ABOUT THE  DISTRICTS.  IT CONTAINS  A TO U LETTERS OF DISTRICTS IS IN ALPHABETICAL ORDER. DISTRICTS NAME AND THEIR HEADQUARTERS WITH THE POPULATION OF THE DISTRICTS AS OF 2011 AND TOTAL AREA IN KM AND ALSO DENSITY  . THE DIVISION ALSO IN THE VIEW MAP. IT CONTAINS PROPOSED DISTRICTS AND POPULAR DEMAND FOR OTHER DISTRICTS ARE ALSO THERE IN THAT LISTINGS. FINALLY IT LISTED DISTRICTS OF STATES AND UNION TERRITORIES OF INDIA.
tell me about these districts,Alphabetical_listing,https://en.wikipedia.org/wiki/List_of_districts_of_Uttarakhand#Alphabetical_listing,"I found a table of List of districts of Uttarakhand in India.  There are 13 districts with an average population of 778,211.  Most are in the Haridwar District, with the least population in the Rudraprayag district."
tell me about these districts,Alphabetical_listing,https://en.wikipedia.org/wiki/List_of_districts_of_Uttarakhand#Alphabetical_listing,"I found a table of an alphabetical listing of districts of Uttarakhand. They are located in 2 divisions, Garhwal and Kumaon. Haridwar has the most population as of 2011, and Chamoli has the largest area."
tell me about these districts,Alphabetical_listing,https://en.wikipedia.org/wiki/List_of_districts_of_Uttarakhand#Alphabetical_listing,"I Found table a Alphabetical listing. Haridwar contain most population 1,927,029 as well as density 817 compare to other district.Chamoli contain large area 8,030 compare to other districts and headquarters is Gopeshwar."
purdue had how many consecutive in the 1960s?,Award_winners,https://en.wikipedia.org/wiki/Indiana_Mr._Basketball#Award_winners,"This table displays Mr.Basketball award winners from the years 1939 to 2019. For each year, the name of the winning player, high school of the player, college of the player, and whether or not the player won an NBA/ABA draft is listed."
purdue had how many consecutive in the 1960s?,Award_winners,https://en.wikipedia.org/wiki/Indiana_Mr._Basketball#Award_winners,"I found a table of Indiana Mr. Basketball award winners. Purdue had 3 consecutive award winners in the 1960s. Purdue has had an award winner 11 times. Purdue first had an award winner in 1952, and most recently in 2015."
purdue had how many consecutive in the 1960s?,Award_winners,https://en.wikipedia.org/wiki/Indiana_Mr._Basketball#Award_winners,"The Indiana Mr. Basketball honor recognizes the top high school basketball player in the state of Indiana. Here are the details of award winners of Indiana Mr Basketball. The table provides the detail of Award winner player, Year of win, High School location, College location and NBA/ABA draft. The detail is from year 1939 to 2019."
purdue had how many consecutive in the 1960s?,Award_winners,https://en.wikipedia.org/wiki/Indiana_Mr._Basketball#Award_winners,"According to the table, Purdue had 3 consecutive winners in the 1960s: Dennis Brady(1964), Billy Keller(1965), and Rick Mount(1966). Among these 3, Keller and Mount were drafted by the NBA, by the Bucks and Lakers, respectively."
purdue had how many consecutive in the 1960s?,Award_winners,https://en.wikipedia.org/wiki/Indiana_Mr._Basketball#Award_winners,"i have a list of award winners listed from 1939 all the way until 2019 and it says that Purdue won 3 consecutive awards from the years 1964, 1965, and 1966. they were awarded to Dennis Brady, Billy Keller, and Rick Mount."
how many authors have more than 500 patients?,Infective_endocarditis,https://en.wikipedia.org/wiki/Pericardial_heart_valves#Infective_endocarditis,"i found a table of infective endocarditis. There are 4 authors have more than 500 patients. Author Ionescu have 1171 patients.6 years of follow and 98.2% for all patients, 97.8% for aortic, 99% for mitral, 100% for multiple valve replacements."
how many authors have more than 500 patients?,Infective_endocarditis,https://en.wikipedia.org/wiki/Pericardial_heart_valves#Infective_endocarditis,"I found a table of Pericardial heart valves.There are 4 authors of more than 500 patients.Freedom from infective endocarditis are four authors .Actuarial freedom from infective endocarditis is 98.2% for all patients, 97.8% for aortic, 99% for mitral, 100% for multiple valve replacements."
how many authors have more than 500 patients?,Infective_endocarditis,https://en.wikipedia.org/wiki/Pericardial_heart_valves#Infective_endocarditis,"i found a table of Infective endocarditis. 4 authors have more than 500 patients. their named as Zhu, Ionescu, Duncan, Pavie. these 4 authors has above 90% patients."
how many authors have more than 500 patients?,Infective_endocarditis,https://en.wikipedia.org/wiki/Pericardial_heart_valves#Infective_endocarditis,"I got a table detailing number of patients with 8 authors. 4 authors namely Pavie,Duncan,Lonescu and Zhu have more than 500 patients. Duncan having highest number at 2720. The follow up years ranged from 5 to 10. For Duncan its 6 years."
how many authors have more than 500 patients?,Infective_endocarditis,https://en.wikipedia.org/wiki/Pericardial_heart_valves#Infective_endocarditis,I found a table of Infective endocarditis. 4 authors have more than 500 patients. Duncan (A) had the most patients. Ionescu (B) and Zhu both had the most duration of follow-up years. 4 had Actuarial freedom from infective endocarditis and 4 had Linearized rate of infection.
how many parties had more than 50 seats in the third duma?,Seats_held_in_Imperial_Dumas,https://en.wikipedia.org/wiki/State_Duma_(Russian_Empire)#Seats_held_in_Imperial_Dumas,"The State Duma or Imperial Duma was the Lower House, part of the legislative assembly in the late Russian Empire. Here are the details for seats held in Imperial Dumas. In this table we have information about Party name, Seats Held in First Duma, Seats Held in Second Duma, Seats Held in Third Duma and Seats Held in Fourth Duma."
how many parties had more than 50 seats in the third duma?,Seats_held_in_Imperial_Dumas,https://en.wikipedia.org/wiki/State_Duma_(Russian_Empire)#Seats_held_in_Imperial_Dumas,"According to this table of the party breakdown of each of the State Dumas in Russia, 3 parties held more than 50 seats in the third duma: Constitutional Democratic Party(52), Octobrist Party(154), and Rightists(147)."
how many parties had more than 50 seats in the third duma?,Seats_held_in_Imperial_Dumas,https://en.wikipedia.org/wiki/State_Duma_(Russian_Empire)#Seats_held_in_Imperial_Dumas,"i found a table of  Seats held in Imperial Dumas. there are three parties had more than 50 seats in the third duma. In third duma, Constitutional Democratic Party has 52 seats, Octobrist Party has 154 seats, Rightists has 147 seats."
how many parties had more than 50 seats in the third duma?,Seats_held_in_Imperial_Dumas,https://en.wikipedia.org/wiki/State_Duma_(Russian_Empire)#Seats_held_in_Imperial_Dumas,"I found that three parties had more than 50 seats in the third duma.Out of which Octobrist Party had 154 Seats,Rightists had 147 Seats and Constitutional Democratic Party had 52 seats."
how many parties had more than 50 seats in the third duma?,Seats_held_in_Imperial_Dumas,https://en.wikipedia.org/wiki/State_Duma_(Russian_Empire)#Seats_held_in_Imperial_Dumas,"The table which I analysed shows details of 10 parties for 4 dumas. Among those parties three parties had more than 50 seats in the third Duma. They are Kadets, Octobrists and Rightists. They had  more than 50 seats in fourth Duma too."
tell me about the tv stations,Full-power_stations,https://en.wikipedia.org/wiki/List_of_television_stations_in_Missouri#Full-power_stations,"This table shows 10 areas served by power stations with license details like Hannibal, Joplin, Kansas city.. One column refers to stations physical RF channel and one for PSIP virtual channel. Kansas city has the highest VC and Cape girardeau  has the highest RF."
tell me about the tv stations,Full-power_stations,https://en.wikipedia.org/wiki/List_of_television_stations_in_Missouri#Full-power_stations,"i found a table of full power stations of this table.There are many tv stations of this list.  Area served is a Cape Girardeau, city of license is a Harrisburg IL,then vc is 3,rf is 34,callsign is a KBSI and network is a fox,etc.,"
